REF_AREA,REF_AREA_LABEL,TIME_PERIOD,CPI_PERC,YEAR,CONTINENT
ALA,Aland Islands,2023-06-01,11.760184,2023,Europe
ALA,Aland Islands,2023-07-01,12.174579,2023,Europe
ALA,Aland Islands,2023-08-01,10.806697,2023,Europe
ALA,Aland Islands,2023-09-01,4.989154,2023,Europe
ALA,Aland Islands,2023-10-01,4.989154,2023,Europe
ALA,Aland Islands,2023-11-01,4.217298,2023,Europe
ALA,Aland Islands,2023-12-01,3.186969,2023,Europe
ALA,Aland Islands,2024-01-01,2.877193,2024,Europe
ALA,Aland Islands,2024-02-01,1.376462,2024,Europe
ALA,Aland Islands,2024-03-01,-0.13624,2024,Europe
ALA,Aland Islands,2024-04-01,0.136612,2024,Europe
ALA,Aland Islands,2024-05-01,0.548321,2024,Europe
ALA,Aland Islands,2024-06-01,0.756534,2024,Europe
ALA,Aland Islands,2024-07-01,0.409556,2024,Europe
ALA,Aland Islands,2024-08-01,0.137363,2024,Europe
ALA,Aland Islands,2024-09-01,0.964187,2024,Europe
ALA,Aland Islands,2024-10-01,1.239669,2024,Europe
ALA,Aland Islands,2024-11-01,1.303155,2024,Europe
ALA,Aland Islands,2024-12-01,0.617708,2024,Europe
ALB,Albania,2005-01-01,-0.727006,2005,Europe
ALB,Albania,2005-02-01,-2.659441,2005,Europe
ALB,Albania,2005-03-01,-2.762348,2005,Europe
ALB,Albania,2005-04-01,-3.215849,2005,Europe
ALB,Albania,2005-05-01,-2.611999,2005,Europe
ALB,Albania,2005-06-01,-1.468107,2005,Europe
ALB,Albania,2005-07-01,-3.032631,2005,Europe
ALB,Albania,2005-08-01,-2.470454,2005,Europe
ALB,Albania,2005-09-01,-1.21543,2005,Europe
ALB,Albania,2005-10-01,-0.944065,2005,Europe
ALB,Albania,2005-11-01,-1.287717,2005,Europe
ALB,Albania,2005-12-01,-0.497512,2005,Europe
ALB,Albania,2006-01-01,2.146427,2006,Europe
ALB,Albania,2006-02-01,2.077674,2006,Europe
ALB,Albania,2006-03-01,2.316062,2006,Europe
ALB,Albania,2006-04-01,3.640547,2006,Europe
ALB,Albania,2006-05-01,4.836642,2006,Europe
ALB,Albania,2006-06-01,3.699796,2006,Europe
ALB,Albania,2006-07-01,4.982373,2006,Europe
ALB,Albania,2006-08-01,4.353991,2006,Europe
ALB,Albania,2006-09-01,3.948729,2006,Europe
ALB,Albania,2006-10-01,3.446195,2006,Europe
ALB,Albania,2006-11-01,4.471162,2006,Europe
ALB,Albania,2006-12-01,1.0,2006,Europe
ALB,Albania,2007-01-01,4.236944,2007,Europe
ALB,Albania,2007-02-01,4.788022,2007,Europe
ALB,Albania,2007-03-01,4.048407,2007,Europe
ALB,Albania,2007-04-01,2.32687,2007,Europe
ALB,Albania,2007-05-01,0.723226,2007,Europe
ALB,Albania,2007-06-01,0.94946,2007,Europe
ALB,Albania,2007-07-01,0.197047,2007,Europe
ALB,Albania,2007-08-01,4.892483,2007,Europe
ALB,Albania,2007-09-01,6.085411,2007,Europe
ALB,Albania,2007-10-01,5.458525,2007,Europe
ALB,Albania,2007-11-01,4.378719,2007,Europe
ALB,Albania,2007-12-01,7.260726,2007,Europe
ALB,Albania,2008-01-01,4.952077,2008,Europe
ALB,Albania,2008-02-01,6.477093,2008,Europe
ALB,Albania,2008-03-01,7.619048,2008,Europe
ALB,Albania,2008-04-01,7.68,2008,Europe
ALB,Albania,2008-05-01,7.026144,2008,Europe
ALB,Albania,2008-06-01,5.980066,2008,Europe
ALB,Albania,2008-07-01,5.723906,2008,Europe
ALB,Albania,2008-08-01,2.903226,2008,Europe
ALB,Albania,2008-09-01,2.843602,2008,Europe
ALB,Albania,2008-10-01,4.126984,2008,Europe
ALB,Albania,2008-11-01,3.955696,2008,Europe
ALB,Albania,2008-12-01,3.538462,2008,Europe
ALB,Albania,2009-01-01,3.957382,2009,Europe
ALB,Albania,2009-02-01,2.818991,2009,Europe
ALB,Albania,2009-03-01,3.687316,2009,Europe
ALB,Albania,2009-04-01,4.160475,2009,Europe
ALB,Albania,2009-05-01,5.038168,2009,Europe
ALB,Albania,2009-06-01,5.956113,2009,Europe
ALB,Albania,2009-07-01,5.573248,2009,Europe
ALB,Albania,2009-08-01,5.485893,2009,Europe
ALB,Albania,2009-09-01,5.069124,2009,Europe
ALB,Albania,2009-10-01,4.72561,2009,Europe
ALB,Albania,2009-11-01,5.479452,2009,Europe
ALB,Albania,2009-12-01,6.835067,2009,Europe
ALB,Albania,2010-01-01,6.623661,2010,Europe
ALB,Albania,2010-02-01,7.615818,2010,Europe
ALB,Albania,2010-03-01,6.090144,2010,Europe
ALB,Albania,2010-04-01,4.874537,2010,Europe
ALB,Albania,2010-05-01,8.403155,2010,Europe
ALB,Albania,2010-06-01,3.553717,2010,Europe
ALB,Albania,2010-07-01,4.165653,2010,Europe
ALB,Albania,2010-08-01,4.338714,2010,Europe
ALB,Albania,2010-09-01,4.293888,2010,Europe
ALB,Albania,2010-10-01,4.203335,2010,Europe
ALB,Albania,2010-11-01,3.607647,2010,Europe
ALB,Albania,2010-12-01,4.490781,2010,Europe
ALB,Albania,2011-01-01,4.358566,2011,Europe
ALB,Albania,2011-02-01,6.920657,2011,Europe
ALB,Albania,2011-03-01,6.130046,2011,Europe
ALB,Albania,2011-04-01,6.084644,2011,Europe
ALB,Albania,2011-05-01,1.834368,2011,Europe
ALB,Albania,2011-06-01,5.68959,2011,Europe
ALB,Albania,2011-07-01,5.343335,2011,Europe
ALB,Albania,2011-08-01,4.341278,2011,Europe
ALB,Albania,2011-09-01,3.276951,2011,Europe
ALB,Albania,2011-10-01,3.919688,2011,Europe
ALB,Albania,2011-11-01,3.54788,2011,Europe
ALB,Albania,2011-12-01,1.21907,2011,Europe
ALB,Albania,2012-01-01,1.444154,2012,Europe
ALB,Albania,2012-02-01,-1.192942,2012,Europe
ALB,Albania,2012-03-01,0.024674,2012,Europe
ALB,Albania,2012-04-01,1.076191,2012,Europe
ALB,Albania,2012-05-01,1.943825,2012,Europe
ALB,Albania,2012-06-01,2.718698,2012,Europe
ALB,Albania,2012-07-01,4.065866,2012,Europe
ALB,Albania,2012-08-01,4.184816,2012,Europe
ALB,Albania,2012-09-01,4.176058,2012,Europe
ALB,Albania,2012-10-01,3.392204,2012,Europe
ALB,Albania,2012-11-01,3.402221,2012,Europe
ALB,Albania,2012-12-01,3.561093,2012,Europe
ALB,Albania,2013-01-01,4.444146,2013,Europe
ALB,Albania,2013-02-01,4.879253,2013,Europe
ALB,Albania,2013-03-01,5.628903,2013,Europe
ALB,Albania,2013-04-01,5.70502,2013,Europe
ALB,Albania,2013-05-01,4.893527,2013,Europe
ALB,Albania,2013-06-01,5.392762,2013,Europe
ALB,Albania,2013-07-01,4.044244,2013,Europe
ALB,Albania,2013-08-01,2.808811,2013,Europe
ALB,Albania,2013-09-01,3.865641,2013,Europe
ALB,Albania,2013-10-01,3.540342,2013,Europe
ALB,Albania,2013-11-01,2.134783,2013,Europe
ALB,Albania,2013-12-01,3.480184,2013,Europe
ALB,Albania,2014-01-01,2.650161,2014,Europe
ALB,Albania,2014-02-01,2.910922,2014,Europe
ALB,Albania,2014-03-01,2.809329,2014,Europe
ALB,Albania,2014-04-01,1.784798,2014,Europe
ALB,Albania,2014-05-01,2.074502,2014,Europe
ALB,Albania,2014-06-01,2.130991,2014,Europe
ALB,Albania,2014-07-01,2.620925,2014,Europe
ALB,Albania,2014-08-01,3.184344,2014,Europe
ALB,Albania,2014-09-01,2.102473,2014,Europe
ALB,Albania,2014-10-01,1.59847,2014,Europe
ALB,Albania,2014-11-01,2.12749,2014,Europe
ALB,Albania,2014-12-01,0.370148,2014,Europe
ALB,Albania,2015-01-01,2.237651,2015,Europe
ALB,Albania,2015-02-01,4.788753,2015,Europe
ALB,Albania,2015-03-01,4.675795,2015,Europe
ALB,Albania,2015-04-01,5.232446,2015,Europe
ALB,Albania,2015-05-01,3.755808,2015,Europe
ALB,Albania,2015-06-01,2.73302,2015,Europe
ALB,Albania,2015-07-01,2.371075,2015,Europe
ALB,Albania,2015-08-01,4.200224,2015,Europe
ALB,Albania,2015-09-01,4.943938,2015,Europe
ALB,Albania,2015-10-01,5.514513,2015,Europe
ALB,Albania,2015-11-01,5.855269,2015,Europe
ALB,Albania,2015-12-01,5.09135,2015,Europe
ALB,Albania,2016-01-01,4.283221,2016,Europe
ALB,Albania,2016-02-01,2.162312,2016,Europe
ALB,Albania,2016-03-01,2.24222,2016,Europe
ALB,Albania,2016-04-01,2.009222,2016,Europe
ALB,Albania,2016-05-01,2.300552,2016,Europe
ALB,Albania,2016-06-01,2.689428,2016,Europe
ALB,Albania,2016-07-01,4.339306,2016,Europe
ALB,Albania,2016-08-01,4.710938,2016,Europe
ALB,Albania,2016-09-01,3.731139,2016,Europe
ALB,Albania,2016-10-01,3.096057,2016,Europe
ALB,Albania,2016-11-01,3.156102,2016,Europe
ALB,Albania,2016-12-01,4.57222,2016,Europe
ALB,Albania,2017-01-01,5.815495,2017,Europe
ALB,Albania,2017-02-01,3.920438,2017,Europe
ALB,Albania,2017-03-01,3.323599,2017,Europe
ALB,Albania,2017-04-01,3.009334,2017,Europe
ALB,Albania,2017-05-01,3.755165,2017,Europe
ALB,Albania,2017-06-01,5.094945,2017,Europe
ALB,Albania,2017-07-01,4.673314,2017,Europe
ALB,Albania,2017-08-01,3.304761,2017,Europe
ALB,Albania,2017-09-01,3.478355,2017,Europe
ALB,Albania,2017-10-01,4.020995,2017,Europe
ALB,Albania,2017-11-01,3.741909,2017,Europe
ALB,Albania,2017-12-01,2.828068,2017,Europe
ALB,Albania,2018-01-01,2.16839,2018,Europe
ALB,Albania,2018-02-01,2.73566,2018,Europe
ALB,Albania,2018-03-01,3.128442,2018,Europe
ALB,Albania,2018-04-01,3.129465,2018,Europe
ALB,Albania,2018-05-01,2.803574,2018,Europe
ALB,Albania,2018-06-01,3.159613,2018,Europe
ALB,Albania,2018-07-01,2.956215,2018,Europe
ALB,Albania,2018-08-01,2.794698,2018,Europe
ALB,Albania,2018-09-01,2.639916,2018,Europe
ALB,Albania,2018-10-01,1.772804,2018,Europe
ALB,Albania,2018-11-01,2.000959,2018,Europe
ALB,Albania,2018-12-01,2.849716,2018,Europe
ALB,Albania,2019-01-01,4.346391,2019,Europe
ALB,Albania,2019-02-01,3.75509,2019,Europe
ALB,Albania,2019-03-01,2.046992,2019,Europe
ALB,Albania,2019-04-01,2.680146,2019,Europe
ALB,Albania,2019-05-01,3.095669,2019,Europe
ALB,Albania,2019-06-01,2.670686,2019,Europe
ALB,Albania,2019-07-01,2.809365,2019,Europe
ALB,Albania,2019-08-01,2.402997,2019,Europe
ALB,Albania,2019-09-01,2.471393,2019,Europe
ALB,Albania,2019-10-01,3.000353,2019,Europe
ALB,Albania,2019-11-01,3.189415,2019,Europe
ALB,Albania,2019-12-01,2.57558,2019,Europe
ALB,Albania,2020-01-01,2.389434,2020,Europe
ALB,Albania,2020-02-01,1.901236,2020,Europe
ALB,Albania,2020-03-01,4.562639,2020,Europe
ALB,Albania,2020-04-01,4.323176,2020,Europe
ALB,Albania,2020-05-01,4.868572,2020,Europe
ALB,Albania,2020-06-01,4.057409,2020,Europe
ALB,Albania,2020-07-01,3.091415,2020,Europe
ALB,Albania,2020-08-01,3.061615,2020,Europe
ALB,Albania,2020-09-01,3.753545,2020,Europe
ALB,Albania,2020-10-01,4.875621,2020,Europe
ALB,Albania,2020-11-01,3.893132,2020,Europe
ALB,Albania,2020-12-01,2.548746,2020,Europe
ALB,Albania,2021-01-01,1.178424,2021,Europe
ALB,Albania,2021-02-01,3.228245,2021,Europe
ALB,Albania,2021-03-01,3.059148,2021,Europe
ALB,Albania,2021-04-01,4.527689,2021,Europe
ALB,Albania,2021-05-01,3.699677,2021,Europe
ALB,Albania,2021-06-01,2.720521,2021,Europe
ALB,Albania,2021-07-01,4.110642,2021,Europe
ALB,Albania,2021-08-01,4.559852,2021,Europe
ALB,Albania,2021-09-01,4.582227,2021,Europe
ALB,Albania,2021-10-01,3.851642,2021,Europe
ALB,Albania,2021-11-01,5.033631,2021,Europe
ALB,Albania,2021-12-01,6.357926,2021,Europe
ALB,Albania,2022-01-01,6.694927,2022,Europe
ALB,Albania,2022-02-01,6.900974,2022,Europe
ALB,Albania,2022-03-01,9.263412,2022,Europe
ALB,Albania,2022-04-01,9.945254,2022,Europe
ALB,Albania,2022-05-01,11.374857,2022,Europe
ALB,Albania,2022-06-01,12.579091,2022,Europe
ALB,Albania,2022-07-01,13.213149,2022,Europe
ALB,Albania,2022-08-01,13.992076,2022,Europe
ALB,Albania,2022-09-01,14.005385,2022,Europe
ALB,Albania,2022-10-01,14.560835,2022,Europe
ALB,Albania,2022-11-01,14.692588,2022,Europe
ALB,Albania,2022-12-01,14.171201,2022,Europe
ALB,Albania,2023-01-01,13.338409,2023,Europe
ALB,Albania,2023-02-01,13.457383,2023,Europe
ALB,Albania,2023-03-01,11.014613,2023,Europe
ALB,Albania,2023-04-01,9.594098,2023,Europe
ALB,Albania,2023-05-01,10.048709,2023,Europe
ALB,Albania,2023-06-01,10.250487,2023,Europe
ALB,Albania,2023-07-01,8.981774,2023,Europe
ALB,Albania,2023-08-01,7.806686,2023,Europe
ALB,Albania,2023-09-01,7.872356,2023,Europe
ALB,Albania,2023-10-01,7.430592,2023,Europe
ALB,Albania,2023-11-01,7.08689,2023,Europe
ALB,Albania,2023-12-01,6.688883,2023,Europe
ALB,Albania,2024-01-01,5.348842,2024,Europe
ALB,Albania,2024-02-01,2.715604,2024,Europe
ALB,Albania,2024-03-01,2.028642,2024,Europe
ALB,Albania,2024-04-01,1.517484,2024,Europe
ALB,Albania,2024-05-01,1.943072,2024,Europe
ALB,Albania,2024-06-01,1.985509,2024,Europe
ALB,Albania,2024-07-01,1.863062,2024,Europe
ALB,Albania,2024-08-01,2.402953,2024,Europe
ALB,Albania,2024-09-01,2.69199,2024,Europe
ALB,Albania,2024-10-01,3.067246,2024,Europe
ALB,Albania,2024-11-01,3.168326,2024,Europe
ALB,Albania,2024-12-01,2.979051,2024,Europe
DZA,Algeria,2005-01-01,3.150558,2005,Africa
DZA,Algeria,2005-02-01,2.945014,2005,Africa
DZA,Algeria,2005-03-01,1.463636,2005,Africa
DZA,Algeria,2005-04-01,1.856884,2005,Africa
DZA,Algeria,2005-05-01,-0.393053,2005,Africa
DZA,Algeria,2005-06-01,-0.352178,2005,Africa
DZA,Algeria,2005-07-01,-3.145236,2005,Africa
DZA,Algeria,2005-08-01,-2.702703,2005,Africa
DZA,Algeria,2005-09-01,-6.012658,2005,Africa
DZA,Algeria,2005-10-01,-5.59246,2005,Africa
DZA,Algeria,2005-11-01,-3.385178,2005,Africa
DZA,Algeria,2005-12-01,-0.575139,2005,Africa
DZA,Algeria,2006-01-01,-1.405532,2006,Africa
DZA,Algeria,2006-02-01,-1.692921,2006,Africa
DZA,Algeria,2006-03-01,-0.349431,2006,Africa
DZA,Algeria,2006-04-01,1.431747,2006,Africa
DZA,Algeria,2006-05-01,4.138754,2006,Africa
DZA,Algeria,2006-06-01,4.343378,2006,Africa
DZA,Algeria,2006-07-01,4.708691,2006,Africa
DZA,Algeria,2006-08-01,6.599617,2006,Africa
DZA,Algeria,2006-09-01,8.936989,2006,Africa
DZA,Algeria,2006-10-01,9.907768,2006,Africa
DZA,Algeria,2006-11-01,7.689394,2006,Africa
DZA,Algeria,2006-12-01,7.361448,2006,Africa
DZA,Algeria,2007-01-01,3.68272,2007,Africa
DZA,Algeria,2007-02-01,5.35961,2007,Africa
DZA,Algeria,2007-03-01,4.594497,2007,Africa
DZA,Algeria,2007-04-01,0.990707,2007,Africa
DZA,Algeria,2007-05-01,0.431794,2007,Africa
DZA,Algeria,2007-06-01,5.232195,2007,Africa
DZA,Algeria,2007-07-01,9.340509,2007,Africa
DZA,Algeria,2007-08-01,8.742924,2007,Africa
DZA,Algeria,2007-09-01,10.552808,2007,Africa
DZA,Algeria,2007-10-01,9.326066,2007,Africa
DZA,Algeria,2007-11-01,9.030953,2007,Africa
DZA,Algeria,2007-12-01,8.907621,2007,Africa
DZA,Algeria,2008-01-01,8.390622,2008,Africa
DZA,Algeria,2008-02-01,9.273665,2008,Africa
DZA,Algeria,2008-03-01,10.908622,2008,Africa
DZA,Algeria,2008-04-01,12.023613,2008,Africa
DZA,Algeria,2008-05-01,12.608581,2008,Africa
DZA,Algeria,2008-06-01,6.471286,2008,Africa
DZA,Algeria,2008-07-01,3.120047,2008,Africa
DZA,Algeria,2008-08-01,5.544538,2008,Africa
DZA,Algeria,2008-09-01,5.479671,2008,Africa
DZA,Algeria,2008-10-01,4.486824,2008,Africa
DZA,Algeria,2008-11-01,6.766675,2008,Africa
DZA,Algeria,2008-12-01,5.992659,2008,Africa
DZA,Algeria,2009-01-01,7.456497,2009,Africa
DZA,Algeria,2009-02-01,8.478643,2009,Africa
DZA,Algeria,2009-03-01,7.518214,2009,Africa
DZA,Algeria,2009-04-01,7.99752,2009,Africa
DZA,Algeria,2009-05-01,3.038803,2009,Africa
DZA,Algeria,2009-06-01,5.505171,2009,Africa
DZA,Algeria,2009-07-01,10.19335,2009,Africa
DZA,Algeria,2009-08-01,10.342128,2009,Africa
DZA,Algeria,2009-09-01,9.420674,2009,Africa
DZA,Algeria,2009-10-01,9.860648,2009,Africa
DZA,Algeria,2009-11-01,9.676688,2009,Africa
DZA,Algeria,2009-12-01,9.109388,2009,Africa
DZA,Algeria,2010-01-01,7.710935,2010,Africa
DZA,Algeria,2010-02-01,5.758738,2010,Africa
DZA,Algeria,2010-03-01,4.534314,2010,Africa
DZA,Algeria,2010-04-01,1.808266,2010,Africa
DZA,Algeria,2010-05-01,9.686933,2010,Africa
DZA,Algeria,2010-06-01,9.666717,2010,Africa
DZA,Algeria,2010-07-01,3.692827,2010,Africa
DZA,Algeria,2010-08-01,3.710799,2010,Africa
DZA,Algeria,2010-09-01,0.38757,2010,Africa
DZA,Algeria,2010-10-01,1.109886,2010,Africa
DZA,Algeria,2010-11-01,2.651698,2010,Africa
DZA,Algeria,2010-12-01,1.331677,2010,Africa
DZA,Algeria,2011-01-01,2.908529,2011,Africa
DZA,Algeria,2011-02-01,2.726068,2011,Africa
DZA,Algeria,2011-03-01,1.979174,2011,Africa
DZA,Algeria,2011-04-01,4.320553,2011,Africa
DZA,Algeria,2011-05-01,3.38504,2011,Africa
DZA,Algeria,2011-06-01,2.420242,2011,Africa
DZA,Algeria,2011-07-01,6.846502,2011,Africa
DZA,Algeria,2011-08-01,7.128686,2011,Africa
DZA,Algeria,2011-09-01,5.708376,2011,Africa
DZA,Algeria,2011-10-01,6.14986,2011,Africa
DZA,Algeria,2011-11-01,3.455448,2011,Africa
DZA,Algeria,2011-12-01,3.642925,2011,Africa
DZA,Algeria,2012-01-01,8.752048,2012,Africa
DZA,Algeria,2012-02-01,11.816207,2012,Africa
DZA,Algeria,2012-03-01,14.241277,2012,Africa
DZA,Algeria,2012-04-01,15.870549,2012,Africa
DZA,Algeria,2012-05-01,11.289677,2012,Africa
DZA,Algeria,2012-06-01,10.761278,2012,Africa
DZA,Algeria,2012-07-01,10.681863,2012,Africa
DZA,Algeria,2012-08-01,9.164059,2012,Africa
DZA,Algeria,2012-09-01,12.535055,2012,Africa
DZA,Algeria,2012-10-01,15.273942,2012,Africa
DZA,Algeria,2012-11-01,11.991699,2012,Africa
DZA,Algeria,2012-12-01,14.263189,2012,Africa
DZA,Algeria,2013-01-01,10.47081,2013,Africa
DZA,Algeria,2013-02-01,5.960546,2013,Africa
DZA,Algeria,2013-03-01,4.581508,2013,Africa
DZA,Algeria,2013-04-01,2.023324,2013,Africa
DZA,Algeria,2013-05-01,3.199712,2013,Africa
DZA,Algeria,2013-06-01,5.873083,2013,Africa
DZA,Algeria,2013-07-01,4.17889,2013,Africa
DZA,Algeria,2013-08-01,3.474903,2013,Africa
DZA,Algeria,2013-09-01,1.182266,2013,Africa
DZA,Algeria,2013-10-01,-3.025575,2013,Africa
DZA,Algeria,2013-11-01,0.121612,2013,Africa
DZA,Algeria,2013-12-01,1.230451,2013,Africa
DZA,Algeria,2014-01-01,1.397886,2014,Africa
DZA,Algeria,2014-02-01,0.687403,2014,Africa
DZA,Algeria,2014-03-01,0.588635,2014,Africa
DZA,Algeria,2014-04-01,0.137166,2014,Africa
DZA,Algeria,2014-05-01,2.067003,2014,Africa
DZA,Algeria,2014-06-01,4.282116,2014,Africa
DZA,Algeria,2014-07-01,3.902075,2014,Africa
DZA,Algeria,2014-08-01,2.696744,2014,Africa
DZA,Algeria,2014-09-01,5.326766,2014,Africa
DZA,Algeria,2014-10-01,9.991956,2014,Africa
DZA,Algeria,2014-11-01,9.190815,2014,Africa
DZA,Algeria,2014-12-01,6.617062,2014,Africa
DZA,Algeria,2015-01-01,5.637749,2015,Africa
DZA,Algeria,2015-02-01,7.498435,2015,Africa
DZA,Algeria,2015-03-01,7.252982,2015,Africa
DZA,Algeria,2015-04-01,7.368301,2015,Africa
DZA,Algeria,2015-05-01,7.457762,2015,Africa
DZA,Algeria,2015-06-01,4.408213,2015,Africa
DZA,Algeria,2015-07-01,2.544248,2015,Africa
DZA,Algeria,2015-08-01,3.677402,2015,Africa
DZA,Algeria,2015-09-01,6.944369,2015,Africa
DZA,Algeria,2015-10-01,1.384318,2015,Africa
DZA,Algeria,2015-11-01,0.614472,2015,Africa
DZA,Algeria,2015-12-01,2.391988,2015,Africa
DZA,Algeria,2016-01-01,1.98939,2016,Africa
DZA,Algeria,2016-02-01,-0.185234,2016,Africa
DZA,Algeria,2016-03-01,0.902366,2016,Africa
DZA,Algeria,2016-04-01,3.965554,2016,Africa
DZA,Algeria,2016-05-01,3.901535,2016,Africa
DZA,Algeria,2016-06-01,5.888848,2016,Africa
DZA,Algeria,2016-07-01,7.130529,2016,Africa
DZA,Algeria,2016-08-01,5.485053,2016,Africa
DZA,Algeria,2016-09-01,1.311909,2016,Africa
DZA,Algeria,2016-10-01,0.808945,2016,Africa
DZA,Algeria,2016-11-01,5.401706,2016,Africa
DZA,Algeria,2016-12-01,4.30281,2016,Africa
DZA,Algeria,2017-01-01,6.855657,2017,Africa
DZA,Algeria,2017-02-01,7.248144,2017,Africa
DZA,Algeria,2017-03-01,7.091977,2017,Africa
DZA,Algeria,2017-04-01,5.803252,2017,Africa
DZA,Algeria,2017-05-01,4.249248,2017,Africa
DZA,Algeria,2017-06-01,1.847162,2017,Africa
DZA,Algeria,2017-07-01,-0.115799,2017,Africa
DZA,Algeria,2017-08-01,3.493406,2017,Africa
DZA,Algeria,2017-09-01,5.254969,2017,Africa
DZA,Algeria,2017-10-01,8.300537,2017,Africa
DZA,Algeria,2017-11-01,5.164835,2017,Africa
DZA,Algeria,2017-12-01,5.292562,2017,Africa
DZA,Algeria,2018-01-01,1.815704,2018,Africa
DZA,Algeria,2018-02-01,1.423839,2018,Africa
DZA,Algeria,2018-03-01,1.005001,2018,Africa
DZA,Algeria,2018-04-01,1.672063,2018,Africa
DZA,Algeria,2018-05-01,6.656566,2018,Africa
DZA,Algeria,2018-06-01,8.532007,2018,Africa
DZA,Algeria,2018-07-01,7.1677,2018,Africa
DZA,Algeria,2018-08-01,4.041829,2018,Africa
DZA,Algeria,2018-09-01,2.226885,2018,Africa
DZA,Algeria,2018-10-01,3.582047,2018,Africa
DZA,Algeria,2018-11-01,2.802318,2018,Africa
DZA,Algeria,2018-12-01,-0.132651,2018,Africa
DZA,Algeria,2019-01-01,1.34825,2019,Africa
DZA,Algeria,2019-02-01,1.969291,2019,Africa
DZA,Algeria,2019-03-01,2.36493,2019,Africa
DZA,Algeria,2019-04-01,1.045677,2019,Africa
DZA,Algeria,2019-05-01,-1.503001,2019,Africa
DZA,Algeria,2019-06-01,-4.415794,2019,Africa
DZA,Algeria,2019-07-01,-2.365834,2019,Africa
DZA,Algeria,2019-08-01,-1.065869,2019,Africa
DZA,Algeria,2019-09-01,0.979569,2019,Africa
DZA,Algeria,2019-10-01,-1.817933,2019,Africa
DZA,Algeria,2019-11-01,-2.522639,2019,Africa
DZA,Algeria,2019-12-01,-0.227704,2019,Africa
DZA,Algeria,2020-01-01,-1.184074,2020,Africa
DZA,Algeria,2020-02-01,-1.438883,2020,Africa
DZA,Algeria,2020-03-01,-0.784185,2020,Africa
DZA,Algeria,2020-04-01,-0.089374,2020,Africa
DZA,Algeria,2020-05-01,0.846709,2020,Africa
DZA,Algeria,2020-06-01,1.710687,2020,Africa
DZA,Algeria,2020-07-01,0.631082,2020,Africa
DZA,Algeria,2020-08-01,-1.875916,2020,Africa
DZA,Algeria,2020-09-01,-1.986327,2020,Africa
DZA,Algeria,2020-10-01,1.842313,2020,Africa
DZA,Algeria,2020-11-01,2.350934,2020,Africa
DZA,Algeria,2020-12-01,2.462914,2020,Africa
DZA,Algeria,2021-01-01,3.948059,2021,Africa
DZA,Algeria,2021-02-01,6.28577,2021,Africa
DZA,Algeria,2021-03-01,7.492073,2021,Africa
DZA,Algeria,2021-04-01,9.741055,2021,Africa
DZA,Algeria,2021-05-01,6.813673,2021,Africa
DZA,Algeria,2021-06-01,5.563257,2021,Africa
DZA,Algeria,2021-07-01,10.503136,2021,Africa
DZA,Algeria,2021-08-01,13.926611,2021,Africa
DZA,Algeria,2021-09-01,15.67537,2021,Africa
DZA,Algeria,2021-10-01,14.430876,2021,Africa
DZA,Algeria,2021-11-01,14.453089,2021,Africa
DZA,Algeria,2021-12-01,12.49652,2021,Africa
DZA,Algeria,2022-01-01,13.272711,2022,Africa
DZA,Algeria,2022-02-01,13.448024,2022,Africa
DZA,Algeria,2022-03-01,13.464248,2022,Africa
DZA,Algeria,2022-04-01,15.333133,2022,Africa
DZA,Algeria,2022-05-01,14.071003,2022,Africa
DZA,Algeria,2022-06-01,16.89136,2022,Africa
DZA,Algeria,2022-07-01,13.4168,2022,Africa
DZA,Algeria,2022-08-01,14.565897,2022,Africa
DZA,Algeria,2022-09-01,11.448827,2022,Africa
DZA,Algeria,2022-10-01,10.492574,2022,Africa
DZA,Algeria,2022-11-01,11.1754,2022,Africa
DZA,Algeria,2022-12-01,13.575053,2022,Africa
DZA,Algeria,2023-01-01,13.728511,2023,Africa
DZA,Algeria,2023-02-01,15.043643,2023,Africa
DZA,Algeria,2023-03-01,14.943733,2023,Africa
DZA,Algeria,2023-04-01,14.060931,2023,Africa
DZA,Algeria,2023-05-01,14.773588,2023,Africa
DZA,Algeria,2023-06-01,12.390938,2023,Africa
DZA,Algeria,2023-07-01,13.193277,2023,Africa
DZA,Algeria,2023-08-01,13.935213,2023,Africa
DZA,Algeria,2023-09-01,13.928493,2023,Africa
DZA,Algeria,2023-10-01,10.941329,2023,Africa
DZA,Algeria,2023-11-01,12.297558,2023,Africa
DZA,Algeria,2023-12-01,10.252778,2023,Africa
DZA,Algeria,2024-01-01,7.222816,2024,Africa
DZA,Algeria,2024-02-01,3.737632,2024,Africa
DZA,Algeria,2024-03-01,2.515108,2024,Africa
DZA,Algeria,2024-04-01,-0.420702,2024,Africa
DZA,Algeria,2024-05-01,0.80161,2024,Africa
DZA,Algeria,2024-06-01,4.461251,2024,Africa
DZA,Algeria,2024-07-01,6.47567,2024,Africa
DZA,Algeria,2024-08-01,4.242091,2024,Africa
DZA,Algeria,2024-09-01,3.340393,2024,Africa
DZA,Algeria,2024-10-01,4.508836,2024,Africa
DZA,Algeria,2024-11-01,1.471351,2024,Africa
DZA,Algeria,2024-12-01,1.238594,2024,Africa
AND,Andorra,2005-01-01,1.800068,2005,Europe
AND,Andorra,2005-02-01,1.831336,2005,Europe
AND,Andorra,2005-03-01,1.862513,2005,Europe
AND,Andorra,2005-04-01,1.893598,2005,Europe
AND,Andorra,2005-05-01,1.924592,2005,Europe
